PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=615 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=616 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=617 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=620 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=621 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=622 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=625 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=626 ttl=64 time=26.1 ms
64 bytes from 10.0.0.8: icmp_seq=629 ttl=64 time=46.5 ms
64 bytes from 10.0.0.8: icmp_seq=630 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=631 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=634 ttl=64 time=38.2 ms
64 bytes from 10.0.0.8: icmp_seq=635 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=636 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=639 ttl=64 time=18.6 ms
64 bytes from 10.0.0.8: icmp_seq=640 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=641 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=644 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=645 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=646 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=649 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=650 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=651 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=654 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=655 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=658 ttl=64 time=59.3 ms
64 bytes from 10.0.0.8: icmp_seq=659 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=660 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=663 ttl=64 time=42.4 ms
64 bytes from 10.0.0.8: icmp_seq=664 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=665 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=668 ttl=64 time=25.5 ms
64 bytes from 10.0.0.8: icmp_seq=669 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=670 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=673 ttl=64 time=19.9 ms
64 bytes from 10.0.0.8: icmp_seq=674 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=675 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=678 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=679 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=680 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=683 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=684 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=685 ttl=64 time=29.8 ms
64 bytes from 10.0.0.8: icmp_seq=688 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=689 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=692 ttl=64 time=58.4 ms
64 bytes from 10.0.0.8: icmp_seq=693 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=694 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=697 ttl=64 time=42.4 ms
64 bytes from 10.0.0.8: icmp_seq=698 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=699 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=702 ttl=64 time=40.0 ms
64 bytes from 10.0.0.8: icmp_seq=703 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=704 ttl=64 time=46.1 ms
64 bytes from 10.0.0.8: icmp_seq=707 ttl=64 time=20.8 ms
64 bytes from 10.0.0.8: icmp_seq=708 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=709 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=712 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=713 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=714 ttl=64 time=25.4 ms
64 bytes from 10.0.0.8: icmp_seq=717 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=718 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=719 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=722 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=723 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=726 ttl=64 time=54.7 ms
64 bytes from 10.0.0.8: icmp_seq=727 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=728 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=731 ttl=64 time=42.4 ms
64 bytes from 10.0.0.8: icmp_seq=732 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=733 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=736 ttl=64 time=27.1 ms
64 bytes from 10.0.0.8: icmp_seq=737 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=738 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=741 ttl=64 time=20.0 ms
64 bytes from 10.0.0.8: icmp_seq=742 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=743 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=746 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=747 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=748 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=751 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=752 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=753 ttl=64 time=25.9 ms
64 bytes from 10.0.0.8: icmp_seq=756 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=757 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=760 ttl=64 time=58.4 ms
64 bytes from 10.0.0.8: icmp_seq=761 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=762 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=765 ttl=64 time=38.6 ms
64 bytes from 10.0.0.8: icmp_seq=766 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=767 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=770 ttl=64 time=28.0 ms
64 bytes from 10.0.0.8: icmp_seq=771 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=772 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=775 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=776 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=777 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=780 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=781 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=782 ttl=64 time=25.8 ms
64 bytes from 10.0.0.8: icmp_seq=785 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=786 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=787 ttl=64 time=12.7 ms
64 bytes from 10.0.0.8: icmp_seq=790 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=791 ttl=64 time=38.1 ms
64 bytes from 10.0.0.8: icmp_seq=794 ttl=64 time=51.1 ms
64 bytes from 10.0.0.8: icmp_seq=795 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=796 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=799 ttl=64 time=38.4 ms
64 bytes from 10.0.0.8: icmp_seq=800 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=801 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=804 ttl=64 time=21.0 ms
64 bytes from 10.0.0.8: icmp_seq=805 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=806 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=809 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=810 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=811 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=814 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=815 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=816 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=819 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=820 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=821 ttl=64 time=12.8 ms
64 bytes from 10.0.0.8: icmp_seq=824 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=825 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=828 ttl=64 time=55.9 ms
64 bytes from 10.0.0.8: icmp_seq=829 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=830 ttl=64 time=41.7 ms
64 bytes from 10.0.0.8: icmp_seq=833 ttl=64 time=32.6 ms
64 bytes from 10.0.0.8: icmp_seq=834 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=835 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=838 ttl=64 time=22.4 ms
64 bytes from 10.0.0.8: icmp_seq=839 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=840 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=843 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=844 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=845 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=848 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=849 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=850 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=853 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=854 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=855 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=858 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=859 ttl=64 time=17.7 ms
64 bytes from 10.0.0.8: icmp_seq=862 ttl=64 time=48.7 ms
64 bytes from 10.0.0.8: icmp_seq=863 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=864 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=867 ttl=64 time=30.4 ms
64 bytes from 10.0.0.8: icmp_seq=868 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=869 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=872 ttl=64 time=30.0 ms
64 bytes from 10.0.0.8: icmp_seq=873 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=874 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=877 ttl=64 time=15.9 ms
64 bytes from 10.0.0.8: icmp_seq=878 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=879 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=882 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=883 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=884 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=887 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=888 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=889 ttl=64 time=12.7 ms
64 bytes from 10.0.0.8: icmp_seq=892 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=893 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=896 ttl=64 time=50.4 ms
64 bytes from 10.0.0.8: icmp_seq=897 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=898 ttl=64 time=41.7 ms
64 bytes from 10.0.0.8: icmp_seq=901 ttl=64 time=28.9 ms
64 bytes from 10.0.0.8: icmp_seq=902 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=903 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=906 ttl=64 time=14.4 ms
64 bytes from 10.0.0.8: icmp_seq=907 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=908 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=911 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=912 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=913 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=916 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=917 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=918 ttl=64 time=33.8 ms
64 bytes from 10.0.0.8: icmp_seq=921 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=922 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=925 ttl=64 time=58.4 ms
64 bytes from 10.0.0.8: icmp_seq=926 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=927 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=930 ttl=64 time=43.5 ms
64 bytes from 10.0.0.8: icmp_seq=931 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=932 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=935 ttl=64 time=30.4 ms
64 bytes from 10.0.0.8: icmp_seq=936 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=937 ttl=64 time=50.0 ms
64 bytes from 10.0.0.8: icmp_seq=940 ttl=64 time=19.5 ms
64 bytes from 10.0.0.8: icmp_seq=941 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=942 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=945 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=946 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=947 ttl=64 time=17.0 ms
64 bytes from 10.0.0.8: icmp_seq=950 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=951 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=952 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=955 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=956 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=959 ttl=64 time=55.6 ms
64 bytes from 10.0.0.8: icmp_seq=960 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=961 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=964 ttl=64 time=34.5 ms
64 bytes from 10.0.0.8: icmp_seq=965 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=966 ttl=64 time=33.6 ms
64 bytes from 10.0.0.8: icmp_seq=969 ttl=64 time=18.3 ms
64 bytes from 10.0.0.8: icmp_seq=970 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=971 ttl=64 time=12.3 ms
