PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=360 ttl=64 time=63.4 ms
64 bytes from 10.0.0.8: icmp_seq=363 ttl=64 time=58.6 ms
64 bytes from 10.0.0.8: icmp_seq=364 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=365 ttl=64 time=54.8 ms
64 bytes from 10.0.0.8: icmp_seq=366 ttl=64 time=83.5 ms
64 bytes from 10.0.0.8: icmp_seq=370 ttl=64 time=33.5 ms
64 bytes from 10.0.0.8: icmp_seq=371 ttl=64 time=15.2 ms
64 bytes from 10.0.0.8: icmp_seq=372 ttl=64 time=52.6 ms
64 bytes from 10.0.0.8: icmp_seq=373 ttl=64 time=73.5 ms
64 bytes from 10.0.0.8: icmp_seq=374 ttl=64 time=102 ms
64 bytes from 10.0.0.8: icmp_seq=377 ttl=64 time=25.6 ms
64 bytes from 10.0.0.8: icmp_seq=378 ttl=64 time=50.0 ms
64 bytes from 10.0.0.8: icmp_seq=379 ttl=64 time=79.5 ms
64 bytes from 10.0.0.8: icmp_seq=380 ttl=64 time=76.2 ms
64 bytes from 10.0.0.8: icmp_seq=381 ttl=64 time=73.5 ms
64 bytes from 10.0.0.8: icmp_seq=384 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=385 ttl=64 time=13.5 ms
64 bytes from 10.0.0.8: icmp_seq=386 ttl=64 time=42.9 ms
64 bytes from 10.0.0.8: icmp_seq=387 ttl=64 time=87.5 ms
64 bytes from 10.0.0.8: icmp_seq=388 ttl=64 time=77.3 ms
64 bytes from 10.0.0.8: icmp_seq=391 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=392 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=393 ttl=64 time=62.3 ms
64 bytes from 10.0.0.8: icmp_seq=394 ttl=64 time=83.4 ms
64 bytes from 10.0.0.8: icmp_seq=395 ttl=64 time=96.6 ms
64 bytes from 10.0.0.8: icmp_seq=398 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=399 ttl=64 time=72.6 ms
64 bytes from 10.0.0.8: icmp_seq=400 ttl=64 time=69.2 ms
64 bytes from 10.0.0.8: icmp_seq=401 ttl=64 time=82.4 ms
64 bytes from 10.0.0.8: icmp_seq=405 ttl=64 time=18.4 ms
64 bytes from 10.0.0.8: icmp_seq=406 ttl=64 time=79.6 ms
64 bytes from 10.0.0.8: icmp_seq=407 ttl=64 time=68.1 ms
64 bytes from 10.0.0.8: icmp_seq=408 ttl=64 time=66.2 ms
64 bytes from 10.0.0.8: icmp_seq=411 ttl=64 time=45.1 ms
64 bytes from 10.0.0.8: icmp_seq=412 ttl=64 time=18.6 ms
64 bytes from 10.0.0.8: icmp_seq=413 ttl=64 time=47.5 ms
64 bytes from 10.0.0.8: icmp_seq=414 ttl=64 time=76.5 ms
64 bytes from 10.0.0.8: icmp_seq=415 ttl=64 time=65.6 ms
64 bytes from 10.0.0.8: icmp_seq=418 ttl=64 time=12.9 ms
64 bytes from 10.0.0.8: icmp_seq=419 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=420 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=421 ttl=64 time=33.1 ms
64 bytes from 10.0.0.8: icmp_seq=422 ttl=64 time=62.8 ms
64 bytes from 10.0.0.8: icmp_seq=425 ttl=64 time=16.3 ms
64 bytes from 10.0.0.8: icmp_seq=426 ttl=64 time=69.5 ms
64 bytes from 10.0.0.8: icmp_seq=427 ttl=64 time=91.4 ms
64 bytes from 10.0.0.8: icmp_seq=428 ttl=64 time=105 ms
64 bytes from 10.0.0.8: icmp_seq=429 ttl=64 time=97.7 ms
64 bytes from 10.0.0.8: icmp_seq=432 ttl=64 time=30.3 ms
64 bytes from 10.0.0.8: icmp_seq=433 ttl=64 time=43.2 ms
64 bytes from 10.0.0.8: icmp_seq=434 ttl=64 time=80.7 ms
64 bytes from 10.0.0.8: icmp_seq=435 ttl=64 time=85.3 ms
64 bytes from 10.0.0.8: icmp_seq=436 ttl=64 time=90.4 ms
64 bytes from 10.0.0.8: icmp_seq=439 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=440 ttl=64 time=38.7 ms
64 bytes from 10.0.0.8: icmp_seq=441 ttl=64 time=35.2 ms
64 bytes from 10.0.0.8: icmp_seq=442 ttl=64 time=64.5 ms
64 bytes from 10.0.0.8: icmp_seq=445 ttl=64 time=50.1 ms
64 bytes from 10.0.0.8: icmp_seq=446 ttl=64 time=22.2 ms
64 bytes from 10.0.0.8: icmp_seq=447 ttl=64 time=76.7 ms
64 bytes from 10.0.0.8: icmp_seq=448 ttl=64 time=81.3 ms
64 bytes from 10.0.0.8: icmp_seq=449 ttl=64 time=102 ms
64 bytes from 10.0.0.8: icmp_seq=452 ttl=64 time=35.7 ms
64 bytes from 10.0.0.8: icmp_seq=453 ttl=64 time=48.2 ms
64 bytes from 10.0.0.8: icmp_seq=454 ttl=64 time=53.3 ms
64 bytes from 10.0.0.8: icmp_seq=455 ttl=64 time=74.7 ms
64 bytes from 10.0.0.8: icmp_seq=456 ttl=64 time=87.6 ms
64 bytes from 10.0.0.8: icmp_seq=459 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=460 ttl=64 time=46.6 ms
64 bytes from 10.0.0.8: icmp_seq=461 ttl=64 time=43.2 ms
64 bytes from 10.0.0.8: icmp_seq=462 ttl=64 time=80.7 ms
64 bytes from 10.0.0.8: icmp_seq=463 ttl=64 time=85.6 ms
64 bytes from 10.0.0.8: icmp_seq=466 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=467 ttl=64 time=62.6 ms
64 bytes from 10.0.0.8: icmp_seq=468 ttl=64 time=67.3 ms
64 bytes from 10.0.0.8: icmp_seq=469 ttl=64 time=80.4 ms
64 bytes from 10.0.0.8: icmp_seq=470 ttl=64 time=109 ms
64 bytes from 10.0.0.8: icmp_seq=473 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=474 ttl=64 time=35.8 ms
64 bytes from 10.0.0.8: icmp_seq=475 ttl=64 time=64.7 ms
64 bytes from 10.0.0.8: icmp_seq=476 ttl=64 time=70.4 ms
64 bytes from 10.0.0.8: icmp_seq=479 ttl=64 time=49.2 ms
64 bytes from 10.0.0.8: icmp_seq=480 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=481 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=482 ttl=64 time=53.8 ms
64 bytes from 10.0.0.8: icmp_seq=483 ttl=64 time=58.2 ms
64 bytes from 10.0.0.8: icmp_seq=486 ttl=64 time=32.6 ms
64 bytes from 10.0.0.8: icmp_seq=487 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=488 ttl=64 time=54.1 ms
64 bytes from 10.0.0.8: icmp_seq=489 ttl=64 time=67.4 ms
64 bytes from 10.0.0.8: icmp_seq=490 ttl=64 time=88.8 ms
64 bytes from 10.0.0.8: icmp_seq=493 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=494 ttl=64 time=38.0 ms
64 bytes from 10.0.0.8: icmp_seq=495 ttl=64 time=43.3 ms
64 bytes from 10.0.0.8: icmp_seq=496 ttl=64 time=88.6 ms
64 bytes from 10.0.0.8: icmp_seq=497 ttl=64 time=93.3 ms
64 bytes from 10.0.0.8: icmp_seq=500 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=501 ttl=64 time=17.9 ms
64 bytes from 10.0.0.8: icmp_seq=502 ttl=64 time=54.6 ms
64 bytes from 10.0.0.8: icmp_seq=503 ttl=64 time=59.3 ms
64 bytes from 10.0.0.8: icmp_seq=504 ttl=64 time=88.9 ms
64 bytes from 10.0.0.8: icmp_seq=507 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=508 ttl=64 time=67.0 ms
64 bytes from 10.0.0.8: icmp_seq=509 ttl=64 time=72.3 ms
64 bytes from 10.0.0.8: icmp_seq=510 ttl=64 time=69.2 ms
64 bytes from 10.0.0.8: icmp_seq=514 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=515 ttl=64 time=66.9 ms
64 bytes from 10.0.0.8: icmp_seq=516 ttl=64 time=95.5 ms
64 bytes from 10.0.0.8: icmp_seq=517 ttl=64 time=101 ms
64 bytes from 10.0.0.8: icmp_seq=520 ttl=64 time=47.6 ms
64 bytes from 10.0.0.8: icmp_seq=521 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=522 ttl=64 time=32.8 ms
64 bytes from 10.0.0.8: icmp_seq=523 ttl=64 time=69.6 ms
