PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=551 ttl=64 time=21.3 ms
64 bytes from 10.0.0.8: icmp_seq=552 ttl=64 time=58.6 ms
64 bytes from 10.0.0.8: icmp_seq=553 ttl=64 time=79.8 ms
64 bytes from 10.0.0.8: icmp_seq=556 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=557 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=558 ttl=64 time=62.1 ms
64 bytes from 10.0.0.8: icmp_seq=561 ttl=64 time=55.4 ms
64 bytes from 10.0.0.8: icmp_seq=562 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=563 ttl=64 time=49.6 ms
64 bytes from 10.0.0.8: icmp_seq=564 ttl=64 time=95.0 ms
64 bytes from 10.0.0.8: icmp_seq=567 ttl=64 time=40.0 ms
64 bytes from 10.0.0.8: icmp_seq=568 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=569 ttl=64 time=42.2 ms
64 bytes from 10.0.0.8: icmp_seq=570 ttl=64 time=79.3 ms
64 bytes from 10.0.0.8: icmp_seq=573 ttl=64 time=29.7 ms
64 bytes from 10.0.0.8: icmp_seq=574 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=575 ttl=64 time=37.4 ms
64 bytes from 10.0.0.8: icmp_seq=576 ttl=64 time=83.1 ms
64 bytes from 10.0.0.8: icmp_seq=579 ttl=64 time=13.3 ms
64 bytes from 10.0.0.8: icmp_seq=580 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=581 ttl=64 time=53.5 ms
64 bytes from 10.0.0.8: icmp_seq=582 ttl=64 time=66.7 ms
64 bytes from 10.0.0.8: icmp_seq=585 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=586 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=587 ttl=64 time=33.8 ms
64 bytes from 10.0.0.8: icmp_seq=588 ttl=64 time=62.8 ms
64 bytes from 10.0.0.8: icmp_seq=591 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=592 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=593 ttl=64 time=70.2 ms
64 bytes from 10.0.0.8: icmp_seq=594 ttl=64 time=68.5 ms
64 bytes from 10.0.0.8: icmp_seq=597 ttl=64 time=12.5 ms
64 bytes from 10.0.0.8: icmp_seq=598 ttl=64 time=17.5 ms
64 bytes from 10.0.0.8: icmp_seq=599 ttl=64 time=70.9 ms
64 bytes from 10.0.0.8: icmp_seq=602 ttl=64 time=49.7 ms
64 bytes from 10.0.0.8: icmp_seq=603 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=604 ttl=64 time=45.2 ms
64 bytes from 10.0.0.8: icmp_seq=605 ttl=64 time=66.5 ms
64 bytes from 10.0.0.8: icmp_seq=608 ttl=64 time=35.4 ms
64 bytes from 10.0.0.8: icmp_seq=609 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=610 ttl=64 time=58.0 ms
64 bytes from 10.0.0.8: icmp_seq=611 ttl=64 time=95.8 ms
64 bytes from 10.0.0.8: icmp_seq=614 ttl=64 time=21.5 ms
64 bytes from 10.0.0.8: icmp_seq=615 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=616 ttl=64 time=57.9 ms
64 bytes from 10.0.0.8: icmp_seq=617 ttl=64 time=62.6 ms
64 bytes from 10.0.0.8: icmp_seq=620 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=621 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=622 ttl=64 time=42.2 ms
64 bytes from 10.0.0.8: icmp_seq=623 ttl=64 time=64.9 ms
64 bytes from 10.0.0.8: icmp_seq=626 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=627 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=628 ttl=64 time=62.0 ms
64 bytes from 10.0.0.8: icmp_seq=632 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=633 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=634 ttl=64 time=35.9 ms
64 bytes from 10.0.0.8: icmp_seq=637 ttl=64 time=43.3 ms
64 bytes from 10.0.0.8: icmp_seq=638 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=639 ttl=64 time=41.7 ms
64 bytes from 10.0.0.8: icmp_seq=640 ttl=64 time=70.7 ms
64 bytes from 10.0.0.8: icmp_seq=643 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=644 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=645 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=646 ttl=64 time=48.4 ms
64 bytes from 10.0.0.8: icmp_seq=649 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=650 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=651 ttl=64 time=50.1 ms
64 bytes from 10.0.0.8: icmp_seq=652 ttl=64 time=80.9 ms
64 bytes from 10.0.0.8: icmp_seq=655 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=656 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=657 ttl=64 time=25.4 ms
64 bytes from 10.0.0.8: icmp_seq=658 ttl=64 time=62.8 ms
64 bytes from 10.0.0.8: icmp_seq=661 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=662 ttl=64 time=18.7 ms
64 bytes from 10.0.0.8: icmp_seq=663 ttl=64 time=63.6 ms
64 bytes from 10.0.0.8: icmp_seq=666 ttl=64 time=53.7 ms
64 bytes from 10.0.0.8: icmp_seq=667 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=668 ttl=64 time=25.1 ms
64 bytes from 10.0.0.8: icmp_seq=669 ttl=64 time=54.6 ms
64 bytes from 10.0.0.8: icmp_seq=672 ttl=64 time=47.9 ms
64 bytes from 10.0.0.8: icmp_seq=673 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=674 ttl=64 time=45.1 ms
64 bytes from 10.0.0.8: icmp_seq=675 ttl=64 time=74.9 ms
64 bytes from 10.0.0.8: icmp_seq=678 ttl=64 time=41.4 ms
64 bytes from 10.0.0.8: icmp_seq=679 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=680 ttl=64 time=51.8 ms
64 bytes from 10.0.0.8: icmp_seq=681 ttl=64 time=88.9 ms
64 bytes from 10.0.0.8: icmp_seq=684 ttl=64 time=21.7 ms
64 bytes from 10.0.0.8: icmp_seq=685 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=686 ttl=64 time=61.6 ms
64 bytes from 10.0.0.8: icmp_seq=687 ttl=64 time=66.6 ms
64 bytes from 10.0.0.8: icmp_seq=690 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=691 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=692 ttl=64 time=33.7 ms
64 bytes from 10.0.0.8: icmp_seq=693 ttl=64 time=70.8 ms
64 bytes from 10.0.0.8: icmp_seq=696 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=697 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=698 ttl=64 time=62.1 ms
64 bytes from 10.0.0.8: icmp_seq=702 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=703 ttl=64 time=34.2 ms
64 bytes from 10.0.0.8: icmp_seq=704 ttl=64 time=79.7 ms
64 bytes from 10.0.0.8: icmp_seq=707 ttl=64 time=49.5 ms
64 bytes from 10.0.0.8: icmp_seq=708 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=709 ttl=64 time=45.5 ms
64 bytes from 10.0.0.8: icmp_seq=710 ttl=64 time=74.9 ms
64 bytes from 10.0.0.8: icmp_seq=713 ttl=64 time=29.7 ms
64 bytes from 10.0.0.8: icmp_seq=714 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=715 ttl=64 time=29.3 ms
64 bytes from 10.0.0.8: icmp_seq=716 ttl=64 time=50.3 ms
64 bytes from 10.0.0.8: icmp_seq=719 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=720 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=721 ttl=64 time=62.0 ms
64 bytes from 10.0.0.8: icmp_seq=722 ttl=64 time=59.5 ms
64 bytes from 10.0.0.8: icmp_seq=725 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=726 ttl=64 time=25.9 ms
64 bytes from 10.0.0.8: icmp_seq=727 ttl=64 time=54.6 ms
64 bytes from 10.0.0.8: icmp_seq=728 ttl=64 time=59.5 ms
64 bytes from 10.0.0.8: icmp_seq=731 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=732 ttl=64 time=17.7 ms
64 bytes from 10.0.0.8: icmp_seq=733 ttl=64 time=62.6 ms
64 bytes from 10.0.0.8: icmp_seq=736 ttl=64 time=49.7 ms
64 bytes from 10.0.0.8: icmp_seq=737 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=738 ttl=64 time=21.0 ms
64 bytes from 10.0.0.8: icmp_seq=739 ttl=64 time=58.6 ms
64 bytes from 10.0.0.8: icmp_seq=742 ttl=64 time=35.2 ms
64 bytes from 10.0.0.8: icmp_seq=743 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=744 ttl=64 time=53.5 ms
64 bytes from 10.0.0.8: icmp_seq=745 ttl=64 time=58.3 ms
64 bytes from 10.0.0.8: icmp_seq=748 ttl=64 time=21.8 ms
64 bytes from 10.0.0.8: icmp_seq=749 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=750 ttl=64 time=41.5 ms
64 bytes from 10.0.0.8: icmp_seq=751 ttl=64 time=62.8 ms
64 bytes from 10.0.0.8: icmp_seq=754 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=755 ttl=64 time=13.8 ms
64 bytes from 10.0.0.8: icmp_seq=756 ttl=64 time=66.7 ms
64 bytes from 10.0.0.8: icmp_seq=757 ttl=64 time=79.7 ms
64 bytes from 10.0.0.8: icmp_seq=760 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=761 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=762 ttl=64 time=47.0 ms
64 bytes from 10.0.0.8: icmp_seq=766 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=767 ttl=64 time=45.6 ms
64 bytes from 10.0.0.8: icmp_seq=768 ttl=64 time=74.8 ms
64 bytes from 10.0.0.8: icmp_seq=771 ttl=64 time=40.5 ms
64 bytes from 10.0.0.8: icmp_seq=772 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=773 ttl=64 time=33.8 ms
64 bytes from 10.0.0.8: icmp_seq=774 ttl=64 time=79.0 ms
64 bytes from 10.0.0.8: icmp_seq=777 ttl=64 time=18.0 ms
64 bytes from 10.0.0.8: icmp_seq=778 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=779 ttl=64 time=50.5 ms
64 bytes from 10.0.0.8: icmp_seq=780 ttl=64 time=71.7 ms
64 bytes from 10.0.0.8: icmp_seq=783 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=784 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=785 ttl=64 time=62.4 ms
64 bytes from 10.0.0.8: icmp_seq=786 ttl=64 time=83.7 ms
64 bytes from 10.0.0.8: icmp_seq=789 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=790 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=791 ttl=64 time=61.9 ms
64 bytes from 10.0.0.8: icmp_seq=792 ttl=64 time=74.7 ms
64 bytes from 10.0.0.8: icmp_seq=795 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=796 ttl=64 time=26.0 ms
64 bytes from 10.0.0.8: icmp_seq=797 ttl=64 time=87.8 ms
64 bytes from 10.0.0.8: icmp_seq=801 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=802 ttl=64 time=46.4 ms
64 bytes from 10.0.0.8: icmp_seq=803 ttl=64 time=67.5 ms
64 bytes from 10.0.0.8: icmp_seq=806 ttl=64 time=32.4 ms
64 bytes from 10.0.0.8: icmp_seq=807 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=808 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=809 ttl=64 time=49.8 ms
64 bytes from 10.0.0.8: icmp_seq=812 ttl=64 time=21.4 ms
64 bytes from 10.0.0.8: icmp_seq=813 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=814 ttl=64 time=49.4 ms
64 bytes from 10.0.0.8: icmp_seq=815 ttl=64 time=70.8 ms
64 bytes from 10.0.0.8: icmp_seq=818 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=819 ttl=64 time=13.3 ms
64 bytes from 10.0.0.8: icmp_seq=820 ttl=64 time=50.6 ms
64 bytes from 10.0.0.8: icmp_seq=821 ttl=64 time=87.9 ms
64 bytes from 10.0.0.8: icmp_seq=824 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=825 ttl=64 time=25.9 ms
64 bytes from 10.0.0.8: icmp_seq=826 ttl=64 time=71.6 ms
64 bytes from 10.0.0.8: icmp_seq=827 ttl=64 time=69.6 ms
64 bytes from 10.0.0.8: icmp_seq=830 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=831 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=832 ttl=64 time=74.5 ms
64 bytes from 10.0.0.8: icmp_seq=835 ttl=64 time=55.1 ms
64 bytes from 10.0.0.8: icmp_seq=836 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=837 ttl=64 time=17.1 ms
64 bytes from 10.0.0.8: icmp_seq=838 ttl=64 time=78.8 ms
64 bytes from 10.0.0.8: icmp_seq=841 ttl=64 time=36.3 ms
64 bytes from 10.0.0.8: icmp_seq=842 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=843 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=844 ttl=64 time=41.3 ms
64 bytes from 10.0.0.8: icmp_seq=847 ttl=64 time=26.3 ms
64 bytes from 10.0.0.8: icmp_seq=848 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=849 ttl=64 time=54.2 ms
64 bytes from 10.0.0.8: icmp_seq=850 ttl=64 time=75.8 ms
64 bytes from 10.0.0.8: icmp_seq=853 ttl=64 time=14.0 ms
64 bytes from 10.0.0.8: icmp_seq=854 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=855 ttl=64 time=74.9 ms
64 bytes from 10.0.0.8: icmp_seq=856 ttl=64 time=96.8 ms
64 bytes from 10.0.0.8: icmp_seq=859 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=860 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=861 ttl=64 time=61.8 ms
64 bytes from 10.0.0.8: icmp_seq=862 ttl=64 time=66.5 ms
64 bytes from 10.0.0.8: icmp_seq=865 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=866 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=867 ttl=64 time=62.5 ms
64 bytes from 10.0.0.8: icmp_seq=871 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=872 ttl=64 time=50.4 ms
64 bytes from 10.0.0.8: icmp_seq=873 ttl=64 time=71.5 ms
64 bytes from 10.0.0.8: icmp_seq=876 ttl=64 time=38.0 ms
64 bytes from 10.0.0.8: icmp_seq=877 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=878 ttl=64 time=25.8 ms
64 bytes from 10.0.0.8: icmp_seq=879 ttl=64 time=46.5 ms
64 bytes from 10.0.0.8: icmp_seq=882 ttl=64 time=26.2 ms
64 bytes from 10.0.0.8: icmp_seq=883 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=884 ttl=64 time=54.0 ms
64 bytes from 10.0.0.8: icmp_seq=885 ttl=64 time=75.8 ms
64 bytes from 10.0.0.8: icmp_seq=888 ttl=64 time=13.7 ms
64 bytes from 10.0.0.8: icmp_seq=889 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=890 ttl=64 time=33.1 ms
64 bytes from 10.0.0.8: icmp_seq=891 ttl=64 time=54.6 ms
64 bytes from 10.0.0.8: icmp_seq=894 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=895 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=896 ttl=64 time=62.2 ms
64 bytes from 10.0.0.8: icmp_seq=897 ttl=64 time=75.7 ms
64 bytes from 10.0.0.8: icmp_seq=900 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=901 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=902 ttl=64 time=37.6 ms
64 bytes from 10.0.0.8: icmp_seq=903 ttl=64 time=74.9 ms
64 bytes from 10.0.0.8: icmp_seq=906 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=907 ttl=64 time=17.7 ms
64 bytes from 10.0.0.8: icmp_seq=908 ttl=64 time=62.6 ms
64 bytes from 10.0.0.8: icmp_seq=911 ttl=64 time=55.3 ms
64 bytes from 10.0.0.8: icmp_seq=912 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=913 ttl=64 time=25.6 ms
64 bytes from 10.0.0.8: icmp_seq=914 ttl=64 time=54.6 ms
64 bytes from 10.0.0.8: icmp_seq=917 ttl=64 time=42.4 ms
64 bytes from 10.0.0.8: icmp_seq=918 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=919 ttl=64 time=41.6 ms
64 bytes from 10.0.0.8: icmp_seq=920 ttl=64 time=70.8 ms
64 bytes from 10.0.0.8: icmp_seq=923 ttl=64 time=17.7 ms
64 bytes from 10.0.0.8: icmp_seq=924 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=925 ttl=64 time=35.0 ms
64 bytes from 10.0.0.8: icmp_seq=926 ttl=64 time=72.9 ms
64 bytes from 10.0.0.8: icmp_seq=929 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=930 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=931 ttl=64 time=50.0 ms
64 bytes from 10.0.0.8: icmp_seq=932 ttl=64 time=79.5 ms
64 bytes from 10.0.0.8: icmp_seq=935 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=936 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=937 ttl=64 time=66.3 ms
64 bytes from 10.0.0.8: icmp_seq=938 ttl=64 time=95.8 ms
64 bytes from 10.0.0.8: icmp_seq=941 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=942 ttl=64 time=17.7 ms
64 bytes from 10.0.0.8: icmp_seq=943 ttl=64 time=62.6 ms
64 bytes from 10.0.0.8: icmp_seq=947 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=948 ttl=64 time=46.3 ms
64 bytes from 10.0.0.8: icmp_seq=949 ttl=64 time=84.0 ms
64 bytes from 10.0.0.8: icmp_seq=952 ttl=64 time=41.4 ms
64 bytes from 10.0.0.8: icmp_seq=953 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=954 ttl=64 time=25.5 ms
64 bytes from 10.0.0.8: icmp_seq=955 ttl=64 time=40.0 ms
64 bytes from 10.0.0.8: icmp_seq=958 ttl=64 time=14.8 ms
64 bytes from 10.0.0.8: icmp_seq=959 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=960 ttl=64 time=24.4 ms
64 bytes from 10.0.0.8: icmp_seq=961 ttl=64 time=77.7 ms
64 bytes from 10.0.0.8: icmp_seq=964 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=965 ttl=64 time=12.6 ms
64 bytes from 10.0.0.8: icmp_seq=966 ttl=64 time=34.1 ms
64 bytes from 10.0.0.8: icmp_seq=967 ttl=64 time=51.2 ms
64 bytes from 10.0.0.8: icmp_seq=970 ttl=64 time=12.3 ms
64 bytes from 10.0.0.8: icmp_seq=971 ttl=64 time=12.4 ms
64 bytes from 10.0.0.8: icmp_seq=972 ttl=64 time=12.4 ms
